"","AGB_Change","Plot","PercentRemoved"
"1",-22024.9822840465,"ACDG_P015",25
"2",-80143.9628206573,"ACDG_P015",50
"3",-109344.674329023,"ACDG_P015",100
"4",-30842.1059504708,"ACDG_P015",25
"5",-18752.3549659761,"ACDG_P015",50
"6",-97012.3946305549,"ACDG_P015",100
"7",-22057.2751052745,"ACDG_P015",25
"8",-35424.1390869808,"ACDG_P015",50
"9",-98378.9280151226,"ACDG_P015",100
"10",-26428.2032799117,"ACDG_P015",25
"11",-72265.2252408245,"ACDG_P015",50
"12",-112322.437933117,"ACDG_P015",100
"13",-25765.8572692808,"ACDG_P015",25
"14",-53871.7540079791,"ACDG_P015",50
"15",-117022.311654449,"ACDG_P015",100
"16",-25806.9418492044,"ACDG_P015",25
"17",-54600.6260750478,"ACDG_P015",50
"18",-102707.275673825,"ACDG_P015",100
"19",-19499.0290049795,"ACDG_P015",25
"20",-58515.6919896408,"ACDG_P015",50
"21",-96313.6313778135,"ACDG_P015",100
"22",-36130.6479304555,"ACDG_P015",25
"23",-27802.4597667218,"ACDG_P015",50
"24",-105609.229718077,"ACDG_P015",100
"25",-36587.5323844575,"ACDG_P015",25
"26",-43748.5939569953,"ACDG_P015",50
"27",-103736.724489689,"ACDG_P015",100
"28",-33782.9872388418,"ACDG_P015",25
"29",-68820.6284375181,"ACDG_P015",50
"30",-106647.048647428,"ACDG_P015",100
"31",-26535.359327256,"ACDG_P015",25
"32",-64544.6351214583,"ACDG_P015",50
"33",-109371.959866809,"ACDG_P015",100
"34",-29202.9116097461,"ACDG_P015",25
"35",-75398.275320911,"ACDG_P015",50
"36",-108457.071775814,"ACDG_P015",100
"37",-32211.5356376987,"ACDG_P015",25
"38",-64811.709354343,"ACDG_P015",50
"39",-106096.49929279,"ACDG_P015",100
"40",-30110.2872681139,"ACDG_P015",25
"41",-65045.9346439254,"ACDG_P015",50
"42",-112602.938824549,"ACDG_P015",100
"43",-8693.27299490242,"ACDG_P015",25
"44",-65710.753917105,"ACDG_P015",50
"45",-117793.439672341,"ACDG_P015",100
"46",-18636.8911735948,"ACDG_P015",25
"47",-62310.0204543294,"ACDG_P015",50
"48",-109773.135703526,"ACDG_P015",100
"49",-27702.0712472156,"ACDG_P015",25
"50",-63651.0806192723,"ACDG_P015",50
"51",-106132.027384073,"ACDG_P015",100
"52",-38839.1164628658,"ACDG_P015",25
"53",-63516.3248242484,"ACDG_P015",50
"54",-107397.208676497,"ACDG_P015",100
"55",-19361.6716679447,"ACDG_P015",25
"56",-63251.7163827133,"ACDG_P015",50
"57",-104747.606224015,"ACDG_P015",100
"58",-29443.5280496808,"ACDG_P015",25
"59",-51383.6261185798,"ACDG_P015",50
"60",-117097.498128261,"ACDG_P015",100
"61",-24225.5281243017,"ACDG_P015",25
"62",-58536.3877364236,"ACDG_P015",50
"63",-118333.679886947,"ACDG_P015",100
"64",-39827.0538318165,"ACDG_P015",25
"65",-59568.5395945388,"ACDG_P015",50
"66",-98721.0119205325,"ACDG_P015",100
"67",-32806.6383698489,"ACDG_P015",25
"68",-53808.2352587651,"ACDG_P015",50
"69",-112959.883775218,"ACDG_P015",100
"70",-27435.8684048999,"ACDG_P015",25
"71",-57581.8616730613,"ACDG_P015",50
"72",-97711.7205828594,"ACDG_P015",100
"73",-32335.9455750574,"ACDG_P015",25
"74",-37496.6524410477,"ACDG_P015",50
"75",-89725.1023279138,"ACDG_P015",100
"76",-32398.9192791356,"ACDG_P015",25
"77",-45544.9212189055,"ACDG_P015",50
"78",-107495.448209228,"ACDG_P015",100
"79",-8522.33930990688,"ACDG_P015",25
