"","AGB_Change","Plot","PercentRemoved"
"1",-4777.00708035714,"ACDG_P015",25
"2",607.199132341833,"ACDG_P015",50
"3",-10198.2579928161,"ACDG_P015",100
"4",-1664.47783822787,"ACDG_P015",25
"5",14.7899180371605,"ACDG_P015",50
"6",-13534.8877984341,"ACDG_P015",100
"7",-7415.99618012438,"ACDG_P015",25
"8",-11582.1196334796,"ACDG_P015",50
"9",-9205.77671422018,"ACDG_P015",100
"10",-2022.44137988772,"ACDG_P015",25
"11",-12858.6667422654,"ACDG_P015",50
"12",-16154.4424413163,"ACDG_P015",100
"13",-5890.41648881548,"ACDG_P015",25
"14",-8341.67402202645,"ACDG_P015",50
"15",-22897.9022790463,"ACDG_P015",100
"16",-5424.11498786305,"ACDG_P015",25
"17",-10093.8211453322,"ACDG_P015",50
"18",-21253.0595588623,"ACDG_P015",100
"19",-744.328079945291,"ACDG_P015",25
"20",-12432.022351278,"ACDG_P015",50
"21",-14918.5497942299,"ACDG_P015",100
"22",-1865.29516370932,"ACDG_P015",25
"23",-10829.0174475678,"ACDG_P015",50
"24",-22222.6360019733,"ACDG_P015",100
"25",-11241.1939574243,"ACDG_P015",25
"26",-7415.56365399272,"ACDG_P015",50
"27",-17564.8564408415,"ACDG_P015",100
"28",-9614.65257601743,"ACDG_P015",25
"29",-18400.1611085449,"ACDG_P015",50
"30",-18276.9667406732,"ACDG_P015",100
"31",-3324.48407094186,"ACDG_P015",25
"32",-3365.70574493462,"ACDG_P015",50
"33",-20985.862030927,"ACDG_P015",100
"34",-4331.51205318767,"ACDG_P015",25
"35",-1984.9841221403,"ACDG_P015",50
"36",-22481.6188820329,"ACDG_P015",100
"37",-1898.40996949124,"ACDG_P015",25
"38",-6380.89015644797,"ACDG_P015",50
"39",-21776.782529711,"ACDG_P015",100
"40",-2698.03496446478,"ACDG_P015",25
"41",-6383.02814217404,"ACDG_P015",50
"42",-13710.6233556514,"ACDG_P015",100
"43",-9083.3966820222,"ACDG_P015",25
