"","AGB_Change","Plot","PercentRemoved"
"1",-8163.04217002032,"ACDG_P015",25
"2",-19113.5683559345,"ACDG_P015",50
"3",-30340.6533392963,"ACDG_P015",100
"4",-5139.02360171473,"ACDG_P015",25
"5",-2897.00048020281,"ACDG_P015",50
"6",-37909.4922120512,"ACDG_P015",100
"7",-14876.6391831598,"ACDG_P015",25
"8",-11668.2125571589,"ACDG_P015",50
"9",-28033.9871781072,"ACDG_P015",100
"10",901.200287945132,"ACDG_P015",25
"11",-6420.57923474585,"ACDG_P015",50
"12",-38564.7545221052,"ACDG_P015",100
"13",-10115.2169754193,"ACDG_P015",25
"14",209.739200188575,"ACDG_P015",50
"15",-27939.0455034859,"ACDG_P015",100
"16",-5509.50214938389,"ACDG_P015",25
"17",-15694.987956649,"ACDG_P015",50
"18",-32135.1610596076,"ACDG_P015",100
"19",-3278.65394077718,"ACDG_P015",25
"20",-20462.8385107468,"ACDG_P015",50
"21",-30239.4927150255,"ACDG_P015",100
"22",-4604.31564206284,"ACDG_P015",25
"23",-5470.21145303108,"ACDG_P015",50
"24",-21643.5759255723,"ACDG_P015",100
"25",-8699.09104611201,"ACDG_P015",25
"26",-21255.7500934223,"ACDG_P015",50
"27",-30014.2897083395,"ACDG_P015",100
"28",-7975.20775726435,"ACDG_P015",25
"29",-12557.5606561877,"ACDG_P015",50
"30",-30906.9470424553,"ACDG_P015",100
"31",-4488.29982026212,"ACDG_P015",25
"32",-1250.69565540832,"ACDG_P015",50
"33",-27155.9505538881,"ACDG_P015",100
"34",-7369.09462026792,"ACDG_P015",25
"35",-5617.38209834945,"ACDG_P015",50
"36",-17808.9411022449,"ACDG_P015",100
"37",-2892.2080501515,"ACDG_P015",25
"38",-12807.0954755183,"ACDG_P015",50
"39",-35098.9068796084,"ACDG_P015",100
"40",-12987.8202000956,"ACDG_P015",25
"41",-21047.3175104017,"ACDG_P015",50
"42",-31538.110676465,"ACDG_P015",100
"43",796.721573713206,"ACDG_P015",25
"44",-21806.2118097009,"ACDG_P015",50
"45",-28656.3570264088,"ACDG_P015",100
"46",-4398.92525547501,"ACDG_P015",25
