"","AGB_Change","Plot","PercentRemoved"
"1",-1808.47077964951,"ACDG_P015",25
"2",-38190.9603560343,"ACDG_P015",50
"3",-23429.3577896547,"ACDG_P015",100
"4",-7901.88609030319,"ACDG_P015",25
"5",-24103.1450167704,"ACDG_P015",50
"6",-46010.6560096577,"ACDG_P015",100
"7",-15227.7880244682,"ACDG_P015",25
"8",-34588.4942196223,"ACDG_P015",50
"9",-45429.4030353925,"ACDG_P015",100
"10",-19589.0939292939,"ACDG_P015",25
"11",-17080.0081484151,"ACDG_P015",50
"12",-46372.0985089532,"ACDG_P015",100
"13",-17348.1658422645,"ACDG_P015",25
"14",-20028.6155006392,"ACDG_P015",50
"15",-51890.4270919559,"ACDG_P015",100
"16",-16589.4889883787,"ACDG_P015",25
"17",-17777.8510094238,"ACDG_P015",50
"18",-52390.3655200866,"ACDG_P015",100
"19",-14825.2878680431,"ACDG_P015",25
"20",-20771.8189606444,"ACDG_P015",50
"21",-27033.7923571184,"ACDG_P015",100
"22",-11255.9170971003,"ACDG_P015",25
"23",-27162.1578794783,"ACDG_P015",50
"24",-48304.3209173008,"ACDG_P015",100
"25",-5071.41173712577,"ACDG_P015",25
"26",-10441.3630720843,"ACDG_P015",50
"27",-39963.0357445368,"ACDG_P015",100
"28",-35520.2969365109,"ACDG_P015",25
"29",-24977.7625894013,"ACDG_P015",50
"30",-40091.1697128597,"ACDG_P015",100
"31",-18122.5625923117,"ACDG_P015",25
"32",-15465.5302107013,"ACDG_P015",50
"33",-51416.8423740169,"ACDG_P015",100
"34",-1371.57842184638,"ACDG_P015",25
"35",-5161.22117746033,"ACDG_P015",50
"36",-49699.5492100696,"ACDG_P015",100
"37",-5665.36469061315,"ACDG_P015",25
"38",-19447.4028481726,"ACDG_P015",50
"39",-59491.454564221,"ACDG_P015",100
"40",-8553.20861737829,"ACDG_P015",25
"41",-28693.3240114872,"ACDG_P015",50
"42",-30562.817988998,"ACDG_P015",100
"43",-3887.0619760589,"ACDG_P015",25
"44",-26505.2090466624,"ACDG_P015",50
"45",-44244.5765342787,"ACDG_P015",100
"46",-10803.3159162101,"ACDG_P015",25
"47",-24748.2058527444,"ACDG_P015",50
"48",-54831.7971796205,"ACDG_P015",100
"49",-8979.04889475834,"ACDG_P015",25
"50",-21076.7501072077,"ACDG_P015",50
"51",-48253.3676706675,"ACDG_P015",100
"52",-8132.25489148439,"ACDG_P015",25
"53",-13128.5521526858,"ACDG_P015",50
"54",-36668.9463420275,"ACDG_P015",100
"55",-26415.9811676413,"ACDG_P015",25
"56",-18906.3374816309,"ACDG_P015",50
"57",-64945.8477538986,"ACDG_P015",100
"58",-14360.3205447162,"ACDG_P015",25
"59",-26116.7478796702,"ACDG_P015",50
"60",-45840.3140541561,"ACDG_P015",100
"61",-5692.32194136546,"ACDG_P015",25
"62",-27378.0007746139,"ACDG_P015",50
"63",-38043.8660971278,"ACDG_P015",100
"64",-9211.2720853012,"ACDG_P015",25
"65",-6121.29774607925,"ACDG_P015",50
"66",-47606.4079274772,"ACDG_P015",100
"67",-15836.4695845725,"ACDG_P015",25
"68",-13781.1182110925,"ACDG_P015",50
"69",-36964.9526590678,"ACDG_P015",100
"70",1290.42232112042,"ACDG_P015",25
"71",-6261.0404191899,"ACDG_P015",50
"72",-44315.5832786501,"ACDG_P015",100
"73",-25446.271456148,"ACDG_P015",25
"74",-27686.4380483816,"ACDG_P015",50
